title,source,link,pubDate,fetchedAt
TOGEM-DER'in Cemre Çarşısı kapılarını açtı,aa_tr,https://www.aa.com.tr/tr/gundem/togem-derin-cemre-carsisi-kapilarini-acti/3917158,2026-04-24 15:31:33,2026-04-25T11:48:44.682869+00:00
"630 km menzil, 9 dakikada şarj: Tamamen yeni BYD Atto 3 sahnede",donanimhaber,https://www.donanimhaber.com/630-km-menzil-9-dakikada-sarj-tamamen-yeni-byd-atto-3-sahnede--204903,2026-04-24 15:28:00,2026-04-25T11:48:44.682869+00:00
İyilik ve dayanışma buluşması: 4. Cemre Çarşısı kapılarını açtı,haber7,https://www.haber7.com/guncel/haber/3622741-iyilik-ve-dayanisma-bulusmasi-4-cemre-carsisi-kapilarini-acti,2026-04-24 15:28:00,2026-04-25T11:48:44.682869+00:00
TOGEM-DER'in Cemre Çarşısı kapılarını açtı,haberler,https://www.haberler.com/politika/togem-der-in-cemre-carsisi-kapilarini-acti-19779516-haberi/,2026-04-24 15:27:51,2026-04-25T11:48:44.682869+00:00
Çin'de doğrudan yabancı yatırımlardaki düşüş sürüyor,bloomberght,https://www.bloomberght.com/cin-de-dogrudan-yabanci-yatirimlardaki-dusus-suruyor-3775782,2026-04-24 15:22:54,2026-04-25T11:48:44.682869+00:00
T Raporu’nun 19. bölümü yayınlandı: Teknoloji gündeminde bu hafta neler var?,technopat,https://www.technopat.net/2026/04/24/t-raporu-19-bolum-yayinlandi/,2026-04-24 15:22:28,2026-04-25T11:48:44.682869+00:00
Baker Hughes 1Ç 2026 sonuçları: Rekor IET siparişleri marjları artırdı,investing_tr,https://tr.investing.com/news/company-news/baker-hughes-1c-2026-sonuclar-rekor-iet-siparisleri-marjlar-artrd-93CH-3867215,2026-04-24 15:14:13,2026-04-25T11:48:44.682869+00:00
Emine Erdoğan: Aile meselesi hepimizin ortak gayreti olmalı,trthaber,https://www.trthaber.com/haber/gundem/emine-erdogan-aile-meselesi-hepimizin-ortak-gayreti-olmali-942896.html,2026-04-24 15:13:00,2026-04-25T11:48:44.682869+00:00
"Cumhurbaşkanı Recep Tayyip Erdoğan, teknoloji girişimciliği ekosistemine yönelik yeni adımları paylaştı",webrazzi,https://webrazzi.com/2026/04/24/cumhurbaskani-erdogan-teknoloji-girisimciligi-ekosistemine-yonelik-yeni-adimlari-paylasti/,2026-04-24 15:10:00,2026-04-25T11:48:44.682869+00:00
Büyük işten çıkarma duyuruları daha büyük bir şeyin işareti mi?,investing_tr,https://tr.investing.com/news/stock-market-news/buyuk-isten-ckarma-duyurular-daha-buyuk-bir-seyin-isareti-mi-3867209,2026-04-24 15:09:36,2026-04-25T11:48:44.682869+00:00
Antalya'da enerji piyasalarında regülasyon ve rekabet konuşuldu,ensonhaber,https://www.ensonhaber.com/ekonomi/antalyada-enerji-piyasalarinda-regulasyon-ve-rekabet-konusuldu,2026-04-24 15:01:07,2026-04-25T11:48:45.421359+00:00
"Çin'de doğrudan yabancı yatırımlar ilk çeyrekte yüzde 7,3 azaldı",haberler,https://www.haberler.com/ekonomi/cin-de-dogrudan-yabanci-yatirimlar-ilk-ceyrekte-19779456-haberi/,2026-04-24 14:54:13,2026-04-25T11:48:45.421359+00:00
Emine Erdoğan: Toplumumuzun kurucu kodlarına sımsıkı sarılmalıyız,sabah,https://www.sabah.com.tr/gundem/2026/04/24/emine-erdogan-toplumumuzun-kurucu-kodlarina-simsiki-sarilmaliyiz,2026-04-24 14:53:28,2026-04-25T11:48:45.421359+00:00
Gemini ve Siri birleşiyor,karar,https://www.karar.com/teknoloji-haberleri/gemini-ve-siri-birlesiyor-2044352,2026-04-24 14:53:00,2026-04-25T11:48:45.421359+00:00
Çinli yapay zeka şirketi DeepSeek yeni modelini tanıttı,trthaber,https://www.trthaber.com/haber/bilim-teknoloji/cinli-yapay-zeka-sirketi-deepseek-yeni-modelini-tanitti-942893.html,2026-04-24 14:52:00,2026-04-25T11:48:45.421359+00:00
ASUS ve ROG 2026 Serisi Türkiye’de,shiftdelete,https://shiftdelete.net/asus-ve-rog-2026-serisi-turkiyede,2026-04-24 14:51:00,2026-04-25T11:48:45.421359+00:00
Emine Erdoğan: Aile meselesini küresel gündeme taşıyan ve farkındalık oluşturan bir ülkeyiz,aa_tr,https://www.aa.com.tr/tr/gundem/emine-erdogan-aile-meselesini-kuresel-gundeme-tasiyan-ve-farkindalik-olusturan-bir-ulkeyiz/3917107,2026-04-24 14:50:09,2026-04-25T11:48:45.421359+00:00
"Emine Erdoğan, TOGEM-DER'in geleneksel ""Cemre Çarşısı""nın açılışına katıldı Açıklaması",haberler,https://www.haberler.com/guncel/emine-erdogan-togem-der-in-geleneksel-cemre-19779433-haberi/,2026-04-24 14:48:26,2026-04-25T11:48:45.421359+00:00
Trump tarifeleri AB ile Hindistan’ı yakınlaştırdı,dunya,https://www.dunya.com/dunya/trump-tarifeleri-ab-ile-hindistani-yakinlastirdi-haberi-822812,2026-04-24 14:46:00,2026-04-25T11:48:45.421359+00:00
2028 uzay ajandası belli oldu: Mars’tan numune toplama operasyonu başlıyor,takvim,https://www.takvim.com.tr/dunya/2028-uzay-ajandasi-belli-oldu-marstan-numune-toplama-operasyonu-basliyor-6417521,2026-04-24 14:41:53,2026-04-25T11:48:45.421359+00:00
"TOBB Başkanı Hisarcıklıoğlu, Ağrı'da Gürbulak Sınır Kapısı'nın açılış töreninde konuştu Açıklaması",haberler,https://www.haberler.com/ekonomi/tobb-baskani-hisarciklioglu-agri-da-gurbulak-sinir-19779409-haberi/,2026-04-24 14:39:51,2026-04-25T11:48:46.101317+00:00
Boğaziçi Bilişim yönetimde yeni sayfa açıyor,technopat,https://www.technopat.net/2026/04/24/bogazici-bilisim-yonetimde-yeni-sayfa-aciyor/,2026-04-24 14:36:41,2026-04-25T11:48:46.101317+00:00
Nike yaklaşık 1400 kişinin işine son veriyor!,haber7,https://ekonomi.haber7.com/ekonomi/haber/3622732-nike-yaklasik-1400-kisinin-isine-son-veriyor,2026-04-24 14:36:00,2026-04-25T11:48:46.101317+00:00
Kanser tedavisinde devrim: Ameliyatsız cilt kanseri tedavisi sağlayan 'akıllı bant' geliştirildi,cumhuriyet,https://www.cumhuriyet.com.tr/yasam/kanser-tedavisinde-devrim-ameliyatsiz-cilt-kanseri-tedavisi-saglayan-akilli-bant-gelistirildi-2498166,2026-04-24 14:34:00,2026-04-25T11:48:46.101317+00:00
"Mardin'de ""Yerel Kalkınma Hamlesi"" bilgilendirme toplantısı düzenlendi",haberler,https://www.haberler.com/ekonomi/mardin-de-yerel-kalkinma-hamlesi-bilgilendirme-19779392-haberi/,2026-04-24 14:32:51,2026-04-25T11:48:46.101317+00:00
Xiaomi Mix Fold 5 Kendi İşlemcisiyle Geliyor,shiftdelete,https://shiftdelete.net/xiaomi-mix-fold-5-kendi-islemcisiyle-geliyor,2026-04-24 14:30:04,2026-04-25T11:48:46.101317+00:00
Samsung'un sırlarını Çin'e satıyordu: Eski mühendis 7 yıl hapis cezası aldı,ensonhaber,https://www.ensonhaber.com/teknoloji/samsungun-sirlarini-cine-satiyordu-eski-muhendis-7-yil-hapis-cezasi-aldi,2026-04-24 14:28:49,2026-04-25T11:48:46.101317+00:00
"Antalya'da ""Elektrik Piyasasında Regülasyon ve Rekabet"" paneli düzenlendi",aa_tr,https://www.aa.com.tr/tr/ekonomi/antalyada-elektrik-piyasasinda-regulasyon-ve-rekabet-paneli-duzenlendi/3917076,2026-04-24 14:24:14,2026-04-25T11:48:46.101317+00:00
AB ve Hindistan'da Trump telaşı! Yeni ortak aramaya başladılar,aksam,https://www.aksam.com.tr/dunya/ab-ve-hindistanda-trump-telasi-yeni-ortak-aramaya-basladilar/haber-1661586,2026-04-24 14:21:00,2026-04-25T11:48:46.101317+00:00
Çin'den derin deniz hamlesi: İnternetin ana damarları tehlikede mi?,chip_tr,https://www.chip.com.tr/guncel/cinden-derin-deniz-hamlesi-internetin-ana-damarlari-tehlikede-mi_179647.html,2026-04-24 14:20:00,2026-04-25T11:48:46.101317+00:00
"Kastamonu Üniversitesi, patent başvurularında dört alanda ilk 10'da",haberler,https://www.haberler.com/egitim/kastamonu-universitesi-patent-basvurularinda-dort-19779358-haberi/,2026-04-24 14:18:50,2026-04-25T11:48:46.871401+00:00
Tepebaşılı Çocuklardan 23 Nisan Kutlaması: Hem Eğlendiler Hem de Ulu Önder'i Andılar,sondakika,https://www.sondakika.com/guncel/haber-tepebasili-cocuklardan-23-nisan-kutlamasi-hem-19779347/,2026-04-24 14:14:50,2026-04-25T11:48:46.871401+00:00
Uzaya yerli imza! Türkiye 7'nci ülke olacak,aksam,https://www.aksam.com.tr/teknoloji/uzaya-yerli-imza-turkiye-7nci-ulke-olacak/haber-1661584,2026-04-24 14:12:00,2026-04-25T11:48:46.871401+00:00
"Dijital Dünyanın Kapısı - iPhone, Samsung ve Xiaomi Cep Telefonları",yurtgazetesi,https://www.yurtgazetesi.com.tr/genel/dijital-dunyanin-kapisi-iphone-samsung-ve-xiaomi-cep-telefonlari-h269317.html,2026-04-24 14:10:00,2026-04-25T11:48:46.871401+00:00
Kocaeli'de sanayiciler ve öğrenciler istihdam fuarında buluştu,kocaeligazetesi,https://www.kocaeligazetesi.com.tr/haber/27873842/kocaelide-sanayiciler-ve-ogrenciler-istihdam-fuarinda-bulustu,2026-04-24 14:10:00,2026-04-25T11:48:46.871401+00:00
2026 Elektrikli araç MTV ve ÖTV Vergileri - Elektrikli araçlarda MTV ve ÖTV nasıl hesaplanır?,haberler,https://www.haberler.com/haberler/2026-elektrikli-arac-mtv-ve-otv-vergileri-19779330-haberi/,2026-04-24 14:08:24,2026-04-25T11:48:46.871401+00:00
TÜBİTAK UZAY Müdürü Mehmet Nefes’ten KTÜ’ye Ziyaret,61saat,https://www.61saat.com/tubitak-uzay-muduru-mehmet-nefesten-ktuye-ziyaret,2026-04-24 14:07:00,2026-04-25T11:48:46.871401+00:00
"Trump'ın tarifeleri, AB ve Hindistan'ı yeni ortaklıklar arayışında yakınlaştırıyor",aa_tr,https://www.aa.com.tr/tr/dunya/trumpin-tarifeleri-ab-ve-hindistani-yeni-ortakliklar-arayisinda-yakinlastiriyor/3917036,2026-04-24 14:06:09,2026-04-25T11:48:46.871401+00:00
Türkiye gözünü uzaya dikti! İlk çalışmalar başlıyor,star_tr,https://www.star.com.tr/teknoloji/turkiye-gozunu-uzaya-dikti-ilk-calismalar-basliyor-haber-2011593/,2026-04-24 14:05:41,2026-04-25T11:48:46.871401+00:00
"SpaceX, Golden Dome Yazılım Ekibine Dahil Oldu",webtekno,https://www.webtekno.com/spacex-abd-tarihinin-en-buyuk-silah-programina-dahil-oldu-h215958.html,2026-04-24 14:03:20,2026-04-25T11:48:46.871401+00:00
"Antalya'da ""Elektrik Piyasasında Regülasyon ve Rekabet"" paneli düzenlendi",haberler,https://www.haberler.com/ekonomi/antalya-da-elektrik-piyasasinda-regulasyon-ve-19779311-haberi/,2026-04-24 14:01:49,2026-04-25T11:48:47.621473+00:00
"Trump'ın tarifeleri, AB ve Hindistan'ı yeni ortaklıklar arayışında yakınlaştırıyor",haberler,https://www.haberler.com/guncel/trump-in-tarifeleri-ab-ve-hindistan-i-yeni-19779306-haberi/,2026-04-24 14:00:24,2026-04-25T11:48:47.621473+00:00
"BCA, yapay zeka yatırımlarında çöküş için 4 gösterge belirledi",investing_tr,https://tr.investing.com/news/stock-market-news/bca-yapay-zeka-yatrmlarnda-cokus-icin-4-gosterge-belirledi-3867011,2026-04-24 13:59:53,2026-04-25T11:48:47.621473+00:00
Türkiye ile İsrail’in güç dengesi rakamlarla karşılaştırıldı,ortadogugazetesi,https://www.ortadogugazetesi.com/gundem/turkiye-ile-israilin-guc-dengesi-rakamlarla-karsilastirildi/355872,2026-04-24 13:54:00,2026-04-25T11:48:47.621473+00:00
"Türkiye Uzay Ajansı Başkanı Kıraç, Sakarya'da öğrencilerle buluştu Açıklaması",haberler,https://www.haberler.com/guncel/turkiye-uzay-ajansi-baskani-kirac-sakarya-da-19779270-haberi/,2026-04-24 13:47:45,2026-04-25T11:48:47.621473+00:00
Gece uyuyamamanızın nedeni ayaklarınızda olabilir,sozcu,https://www.sozcu.com.tr/gece-uyuyamamanizin-nedeni-ayaklarinizda-olabilir-p314150,2026-04-24 13:46:55,2026-04-25T11:48:47.621473+00:00
watchOS 26.5 ile Yeni Apple Watch Pride Yüzü Geliyor,shiftdelete,https://shiftdelete.net/watchos-26-5-ile-yeni-apple-watch-pride-yuzu-geliyor,2026-04-24 13:45:18,2026-04-25T11:48:47.621473+00:00
İmam Hatip Okulları Büyük Türkiye Şöleni Konya'da kapılarını açıyor,sondakika,https://www.sondakika.com/egitim/haber-imam-hatip-okullari-buyuk-turkiye-soleni-konya-da-19779263/,2026-04-24 13:44:51,2026-04-25T11:48:47.621473+00:00
"iPhone 18 bekleyenlere kötü haber: Apple, özelliklerden kısacak",ensonhaber,https://www.ensonhaber.com/teknoloji/iphone-18-bekleyenlere-kotu-haber-apple-ozelliklerden-kisacak,2026-04-24 13:43:05,2026-04-25T11:48:47.621473+00:00
Vatandaşa 1.8 trilyon liralık fatura desteği,haber16,https://www.haber16.com/vatandasa-1-8-trilyon-liralik-fatura-destegi/1766410/,2026-04-24 13:43:05,2026-04-25T11:48:47.621473+00:00
"Diyarbakır'da ""17. Mezopotamya Tarım ve Hayvancılık Fuarı"" ilgiyle sürüyor",haberler,https://www.haberler.com/guncel/diyarbakir-da-17-mezopotamya-tarim-ve-hayvancilik-19779247-haberi/,2026-04-24 13:41:02,2026-04-25T11:48:48.337600+00:00
Bakan Çiftçi: Bağımlılıkla mücadeleyi çok boyutlu yaklaşımla ele alıyoruz,haberler,https://www.haberler.com/guncel/bakan-ciftci-bagimlilikla-mucadeleyi-cok-boyutlu-19779241-haberi/,2026-04-24 13:39:44,2026-04-25T11:48:48.337600+00:00
Beklenen SUV Sonunda Geldi: İşte 2026 Jeep Compass Teknik Özellikleri,onedio,https://onedio.com/haber/beklenen-suv-sonunda-geldi-iste-2026-jeep-compass-teknik-ozellikleri-1355433,2026-04-24 13:34:29,2026-04-25T11:48:48.337600+00:00
"Bakan Çiftçi'den ""Bağımsızlık Yılı"" açıklaması",aksam,https://www.aksam.com.tr/siyaset/bakan-ciftciden-bagimsizlik-yili-aciklamasi/haber-1661569,2026-04-24 13:33:00,2026-04-25T11:48:48.337600+00:00
Finans dünyasında yeni dönem: Yatırım araçları tek platformda toplanıyor,sondakika,https://www.sondakika.com/haber/haber-finans-dunyasinda-yeni-donem-yatirim-araclari-tek-19779140/,2026-04-24 13:31:40,2026-04-25T11:48:48.337600+00:00
Baykar’dan K2 Kamikaze İHA ve Sivrisinek Çıkartması,shiftdelete,https://shiftdelete.net/baykardan-k2-kamikaze-iha-ve-sivrisinek-cikartmasi,2026-04-24 13:30:15,2026-04-25T11:48:48.337600+00:00
Xiaomi 17 Max ve YU7 GT YakındaTanıtılacak,shiftdelete,https://shiftdelete.net/xiaomi-17-max-ve-yu7-gt-yakindatanitilacak,2026-04-24 13:30:10,2026-04-25T11:48:48.337600+00:00
"Resmun duyurdular: Yeni Siri, Gemini ile geliyor..",yenicaggazetesi,https://www.yenicaggazetesi.com/google-acikladi-yeni-nesil-siri-gemini-ile-geliyor-1022598h.htm,2026-04-24 13:29:47,2026-04-25T11:48:48.337600+00:00
"İçişleri Bakanı Çiftçi, Rize Yeşilay Yaşam Kampüsü Açılış Töreni'nde konuştu Açıklaması",haberler,https://www.haberler.com/politika/icisleri-bakani-ciftci-rize-yesilay-yasam-kampusu-19779204-haberi/,2026-04-24 13:28:27,2026-04-25T11:48:48.337600+00:00
1156 beygirlik Porsche Cayenne Coupe Electric tanıtıldı,donanimhaber,https://www.donanimhaber.com/1156-beygirlik-porsche-cayenne-coupe-electric-tanitildi--204860,2026-04-24 13:25:00,2026-04-25T11:48:48.337600+00:00
Formula 1 Türkiye'de ne zaman başlayacak?,haberler,https://www.haberler.com/haber/formula-1-turkiyede-ne-zaman-baslayacak-19779181-haberi/,2026-04-24 13:22:02,2026-04-25T11:48:48.991123+00:00
"Çin: Abd, Teknolojik Baskıya Son Vermeli",haberler,https://www.haberler.com/guncel/cin-abd-teknolojik-baskiya-son-vermeli-19779162-haberi/,2026-04-24 13:16:45,2026-04-25T11:48:48.991123+00:00
Galaxy Z Fold 8 Wide Modelinin Ekran Boyutları Sızdı,shiftdelete,https://shiftdelete.net/galaxy-z-fold-8-wide-modelinin-ekran-boyutlari-sizdi,2026-04-24 13:15:03,2026-04-25T11:48:48.991123+00:00
Tesla Cybercab Modelini Üretmeye Başladı,hi_otonomhaber,https://otonomhaber.com/2026/04/tesla-cybercab-modelini-uretmeye-basladi/,2026-04-24 13:12:07,2026-04-25T11:48:48.991123+00:00
"Tesla Roadster 1,1 Saniyede 100 km Hıza Ulaşacak",hi_otonomhaber,https://otonomhaber.com/2026/04/tesla-roadster-11-saniyede-100-km-hiza-ulasacak/,2026-04-24 13:11:04,2026-04-25T11:48:48.991123+00:00
GEO Ajansı 2026: Türkiye ve Avrupa'nın En İyi 10 GEO Firması,yurtgazetesi,https://www.yurtgazetesi.com.tr/teknoloji/geo-ajansi-2026-turkiye-ve-avrupanin-en-iyi-10-geo-firmasi-h269315.html,2026-04-24 13:10:00,2026-04-25T11:48:48.991123+00:00
TÜBİTAK’tan “yağmur duası” araştırmasına 3 milyon TL destek,evrensel,https://www.evrensel.net/haber/5981151/tubitaktan-yagmur-duasi-arastirmasina-3-milyon-tl-destek,2026-04-24 13:07:00,2026-04-25T11:48:48.991123+00:00
MTB'de yerel kalkınma hamlesi ve yeni teşvikler sistemi anlatıldı,haberler,https://www.haberler.com/ekonomi/mtb-de-yerel-kalkinma-hamlesi-ve-yeni-tesvikler-19779106-haberi/,2026-04-24 12:59:51,2026-04-25T11:48:48.991123+00:00
"Itron siber güvenlik olayı bildirdi, operasyonlar etkilenmedi",investing_tr,https://tr.investing.com/news/sec-filings/itron-siber-guvenlik-olay-bildirdi-operasyonlar-etkilenmedi-93CH-3866720,2026-04-24 12:56:45,2026-04-25T11:48:48.991123+00:00
Boya ve Kaplama Sektörünün Küresel Buluşma Noktası: Paintistanbul 2026’ya Geri Sayım Başladı..,emlakdream,https://www.emlakdream.com/boya-ve-kaplama-sektorunun-kuresel-bulusma-noktasi-paintistanbul-2026ya-geri-sayim-basladi/,2026-04-24 12:54:23,2026-04-25T11:48:48.991123+00:00
General Mobile GM 26 5G Satışa Sunuldu,shiftdelete,https://shiftdelete.net/general-mobile-gm-26-5g-satisa-sunuldu,2026-04-24 12:36:15,2026-04-25T11:48:49.651245+00:00
Kocaeli'de sanayiciler ve öğrenciler istihdam fuarında buluştu,haberler,https://www.haberler.com/guncel/kocaeli-de-sanayiciler-ve-ogrenciler-istihdam-19779008-haberi/,2026-04-24 12:32:50,2026-04-25T11:48:49.651245+00:00
20. Yıl Özel iPhone Modeli Mikro Kavisli OLED Ekranla Geliyor,shiftdelete,https://shiftdelete.net/20-yil-ozel-iphone-modeli-mikro-kavisli-oled-ekranla-geliyor,2026-04-24 12:30:08,2026-04-25T11:48:49.651245+00:00
İngiltere Merkez Bankası'ndan 'alışılmadık' dünya borsalarında düşüş uyarısı,bbc,https://www.bbc.com/turkce/articles/cn530rygr20o,2026-04-24 12:25:55,2026-04-25T11:48:49.651245+00:00
Ata sporundan para kazanıyor,sozcu,https://www.sozcu.com.tr/ata-sporundan-para-kazaniyor-p314119,2026-04-24 12:23:55,2026-04-25T11:48:49.651245+00:00
"WhiteBIT ve FC Barcelona, sporda küresel inovasyonu ileri taşıyacak beş yıllık anlaşmayı duyurdu!",sondakika,https://www.sondakika.com/haber/haber-whitebit-ve-fc-barcelona-sporda-kuresel-19778974/,2026-04-24 12:21:23,2026-04-25T11:48:49.651245+00:00
"WhiteBIT ve FC Barcelona, sporda küresel inovasyonu ileri taşıyacak beş yıllık anlaşmayı duyurdu!",haberler,https://www.haberler.com/haberler/whitebit-ve-fc-barcelona-sporda-kuresel-19778973-haberi/,2026-04-24 12:21:23,2026-04-25T11:48:49.651245+00:00
Boya ve kaplama sektörünün küresel buluşma noktası: Paintistanbul 2026’ya geri sayım başladı,tgrthaber,https://www.tgrthaber.com/ekonomi/boya-ve-kaplama-sektorunun-kuresel-bulusma-noktasi-paintistanbul-2026ya-geri-sayim-ba-3296394,2026-04-24 12:19:35,2026-04-25T11:48:49.651245+00:00
"Citizens, Hinge Health hissesi için dijital sağlık avantajına dayanarak tavsiyesini yineledi",investing_tr,https://tr.investing.com/news/analyst-ratings/citizens-hinge-health-hissesi-icin-dijital-saglk-avantajna-dayanarak-tavsiyesini-yineledi-93CH-3866582,2026-04-24 12:17:40,2026-04-25T11:48:49.651245+00:00
Paintistanbul 2026’ya geri sayım başladı,ensonhaber,https://www.ensonhaber.com/ekonomi/paintistanbul-2026ya-geri-sayim-basladi,2026-04-24 12:16:47,2026-04-25T11:48:49.651245+00:00
Nancy Grace Roman için geri sayım: Hubble'ın 2 bin yılda yaptığını o 1 yılda yapacak,chip_tr,https://www.chip.com.tr/guncel/nancy-grace-roman-icin-geri-sayim-hubblein-2-bin-yilda-yaptigini-o-1-yilda-yapacak_179721.html,2026-04-24 12:14:00,2026-04-25T11:48:50.361396+00:00
İş Kültür’de Nisan Ayının Yeni Kitapları,cumhuriyet,https://www.cumhuriyet.com.tr/turkiye/is-kultur-de-nisan-ayinin-yeni-kitaplari-2498109,2026-04-24 12:13:00,2026-04-25T11:48:50.361396+00:00
Samsun'da yerli ve milli üretilen OED cihazları yerleştirildi,haberler,https://www.haberler.com/saglik/samsun-da-ani-kalp-durmalarina-karsi-3-noktaya-19778949-haberi/,2026-04-24 12:10:25,2026-04-25T11:48:50.361396+00:00
Meta’nın AWS Graviton hamlesi Amazon hisselerini yükseltti,investing_tr,https://tr.investing.com/news/stock-market-news/metann-aws-graviton-hamlesi-amazon-hisselerini-yukseltti-3866560,2026-04-24 12:09:28,2026-04-25T11:48:50.361396+00:00
"UBS, ABD hisseleri için ’çekici’ görüşünü koruyor",investing_tr,https://tr.investing.com/news/stock-market-news/ubs-abd-hisseleri-icin-cekici-gorusunu-koruyor-3866588,2026-04-24 12:09:19,2026-04-25T11:48:50.361396+00:00
İstanbul'da Akıllı Ulaşım Zirvesi: 17'nci Its Avrupa Kongresi'ne Son 3 Gün,sondakika,https://www.sondakika.com/guncel/haber-istanbul-da-akilli-ulasim-zirvesi-17-nci-its-19778940/,2026-04-24 12:07:50,2026-04-25T11:48:50.361396+00:00
18 şehre dev destek! Detaylar belli oldu,mynet,https://finans.mynet.com/haber/detay/ekonomi/o-illerde-yasayanlar-dikkat-18-sehre-dev-destek-detaylar-belli-oldu/550265/,2026-04-24 12:02:18,2026-04-25T11:48:50.361396+00:00
M6 MacBook Pro dokunmatik ekran ve OLED ile geliyor,technopat,https://www.technopat.net/2026/04/24/m6-macbook-pro-dokunmatik-ekran-ve-oled-ile-geliyor/,2026-04-24 12:00:00,2026-04-25T11:48:50.361396+00:00
"Meta, 8 bin kişiyi işten çıkarıyor",webrazzi,https://webrazzi.com/2026/04/24/meta-8-bin-kisiyi-isten-cikariyor/,2026-04-24 12:00:00,2026-04-25T11:48:50.361396+00:00
Ata sporundan para kazanıyor: 7'de 70'e herkes katılıyor,sozcu,https://www.sozcu.com.tr/ata-sporundan-para-kazaniyor-7-de-70-e-herkes-katiliyor-p314119,2026-04-24 11:59:27,2026-04-25T11:48:50.361396+00:00
Kocaeli’de o yangın söndürücü için acil toplatma kararı,ozgurkocaeli,https://www.ozgurkocaeli.com.tr/haber/27872721/kocaelide-o-yangin-sondurucu-icin-acil-toplatma-karari,2026-04-24 11:58:00,2026-04-25T11:48:51.021551+00:00
Hyundai'den ezber bozan tasarım: Yeni elektrikli Ioniq V görücüye çıktı,karar,https://www.karar.com/ekonomi-haberleri/hyundaiden-ezber-bozan-tasarim-yeni-elektrikli-ioniq-v-gorucuye-cikti-2044316,2026-04-24 11:57:57,2026-04-25T11:48:51.021551+00:00
Samsun'da ani kalp durmalarına karşı 3 noktaya yerli şok cihazı yerleştirildi,haberler,https://www.haberler.com/saglik/samsun-da-ani-kalp-durmalarina-karsi-3-noktaya-19778881-haberi/,2026-04-24 11:49:51,2026-04-25T11:48:51.021551+00:00
Rockefeller'in 'uzaktan kontrol' patenti yeniden gündemde: Yahudiler insan hücresine komut göndererek neyi hedefliyor?,trhaber,https://www.trhaber.com/teknoloji/rockefeller-in-uzaktan-kontrol-patenti-yeniden-gundemde-yahudiler-insan-hucresine-komut-gondererek-neyi-hedefliyor-h967060.html,2026-04-24 11:41:12,2026-04-25T11:48:51.021551+00:00
Gang of Dragon'ın Geliştiricisi YouTube Kanalını ve Tüm Videolarını Sildi!,webtekno,https://www.webtekno.com/gang-of-dragon-gelistiricisi-nagoshi-studios-youtube-kanali-sildi-h215946.html,2026-04-24 11:39:23,2026-04-25T11:48:51.021551+00:00
"Merve Nazıoğlu kimdir? Insider kurucu ortağı Merve Nazıoğlu kaç yaşında, nereli, evli mi?",haberler,https://www.haberler.com/haber/merve-nazioglu-kimdir-insider-kurucu-ortagi-merve-19778812-haberi/,2026-04-24 11:31:20,2026-04-25T11:48:51.021551+00:00
UBS küresel hisse senedi rallisinin süreceğini öngörüyor,investing_tr,https://tr.investing.com/news/stock-market-news/ubs-kuresel-hisse-senedi-rallisinin-surecegini-ongoruyor-3866435,2026-04-24 11:30:21,2026-04-25T11:48:51.021551+00:00
"Cumhurbaşkanı Yardımcısı Yılmaz: ""Hedefimiz çok daha güçlü bir şekilde Ankara'yı teknoloji üreten, değer oluşturan ve güçlü bir marka kimliği taşıyan bir şehir konumuna taşımaktır""",haberler,https://www.haberler.com/ekonomi/cumhurbaskani-yardimcisi-yilmaz-hedefimiz-cok-daha-19778790-haberi/,2026-04-24 11:24:59,2026-04-25T11:48:51.021551+00:00
Yapay zeka için Meta 8 bin çalışanını çıkarıyor!,teknokulis,https://www.sabah.com.tr/teknokulis/haberler/2026/04/24/yapay-zeka-icin-meta-8-bin-calisanini-cikariyor,2026-04-24 11:20:16,2026-04-25T11:48:51.021551+00:00
"Bilim, teknoloji ve afet yönetimi buluştu: TÜBA çalıştayında kritik mesajlar",haberler,https://www.haberler.com/cevre/bilim-teknoloji-ve-afet-yonetimi-bulustu-tuba-19778772-haberi/,2026-04-24 11:19:57,2026-04-25T11:48:51.021551+00:00
"CHP'nin Doğu Karadeniz Medya Buluşması... Burhanettin Bulut: ""Gazetecilerin Cezaevinde Olması Ülkede Yaşayan Herkesi Güvencesiz Hale Getirir""",sondakika,https://www.sondakika.com/guncel/haber-chp-nin-dogu-karadeniz-medya-bulusmasi-burhanettin-19778765/,2026-04-24 11:18:48,2026-04-25T11:48:51.771228+00:00
"Guggenheim, Shake Shack hissesi için al önerisiyle kapsama başladı",investing_tr,https://tr.investing.com/news/analyst-ratings/guggenheim-shake-shack-hissesi-icin-al-onerisiyle-kapsama-baslad-93CH-3866401,2026-04-24 11:17:12,2026-04-25T11:48:51.771228+00:00
"Temas Resources 1,5 milyon C$ tutarında finansman turunu kapattı",investing_tr,https://tr.investing.com/news/company-news/temas-resources-15-milyon-c-tutarnda-finansman-turunu-kapatt-93CH-3866398,2026-04-24 11:15:47,2026-04-25T11:48:51.771228+00:00
"Arçelik, yenilikçi mutfak teknolojilerini tanıttı",haberturk,https://www.haberturk.com/arcelik-yenilikci-mutfak-teknolojilerini-tanitti-3879914-teknoloji,2026-04-24 11:12:44,2026-04-25T11:48:51.771228+00:00
